seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	18451324	18451332	9	*	X29371	54858	18451408	18480763	29356	+	75	upstream	75	PGPEP1
chr19	18451352	18451360	9	*	X29372	54858	18451408	18480763	29356	+	47	upstream	47	PGPEP1
chr19	18528787	18528796	10	*	X29378	170463	18530146	18545372	15227	+	1349	upstream	1349	SSBP4
chr19	18528859	18528872	14	*	X29379	170463	18530146	18545372	15227	+	1273	upstream	1273	SSBP4
chr19	18528887	18528895	9	*	X29380	170463	18530146	18545372	15227	+	1250	upstream	1250	SSBP4
chr19	18529012	18529023	12	*	X29381	170463	18530146	18545372	15227	+	1122	upstream	1122	SSBP4
chr19	18529045	18529055	11	*	X29382	170463	18530146	18545372	15227	+	1090	upstream	1090	SSBP4
chr19	18529969	18529994	26	*	X29383	170463	18530146	18545372	15227	+	151	upstream	151	SSBP4
chr19	18745940	18745957	18	*	X29406	55295	18747838	18781302	33465	+	1880	upstream	1880	KLHL26
chr19	18745985	18745995	11	*	X29407	55295	18747838	18781302	33465	+	1842	upstream	1842	KLHL26
chr19	18902372	18902383	12	*	X29425	1311	18893583	18902114	8532	-	257	upstream	257	COMP
chr19	18902386	18902410	25	*	X29426	1311	18893583	18902114	8532	-	271	upstream	271	COMP
chr19	18942651	18942661	11	*	X29427	5976	18942744	18979039	36296	+	82	upstream	82	UPF1
chr19	18942707	18942715	9	*	X29428	5976	18942744	18979039	36296	+	28	upstream	28	UPF1
chr19	19006721	19006729	9	*	X29434	2657	18979361	19006953	27593	-	0	inside	223	GDF1
chr19	19314386	19314394	9	*	X29445	126382	19312224	19314238	2015	-	147	upstream	147	NR2C2AP
chr19	19431806	19431815	10	*	X29453	23383	19431630	19469563	37934	+	0	inside	175	MAU2
chr19	19431806	19431815	10	*	X29453	57794	19387322	19431321	44000	-	484	upstream	484	SUGP1
chr19	19625354	19625363	10	*	X29460	374887	19627019	19648393	21375	+	1655	upstream	1655	YJEFN3
chr19	19625354	19625363	10	*	X29460	51079	19627019	19645953	18935	+	1655	upstream	1655	NDUFA13
chr19	19628393	19628402	10	*	X29461	83983	19625028	19626469	1442	-	1923	upstream	1923	TSSK6
chr19	30206435	30206445	11	*	X29503	83636	30189793	30206696	16904	-	0	inside	250	C19orf12
chr19	31839938	31839946	9	*	X29523	57616	31765851	31840190	74340	-	0	inside	243	TSHZ3
chr19	32896399	32896407	9	*	X29527	147991	32896655	32976799	80145	+	247	upstream	247	DPY19L3
chr19	32896399	32896407	9	*	X29527	400684	32880956	32896445	15490	-	0	inside	37	LOC400684
chr19	33165557	33165565	9	*	X29532	388531	33166313	33169206	2894	+	747	upstream	747	RGS9BP
chr19	33167546	33167554	9	*	X29533	84079	33087907	33166102	78196	-	1443	upstream	1443	ANKRD27
chr19	33167854	33167862	9	*	X29534	84079	33087907	33166102	78196	-	1751	upstream	1751	ANKRD27
chr19	33167981	33167989	9	*	X29535	84079	33087907	33166102	78196	-	1878	upstream	1878	ANKRD27
chr19	33167996	33168004	9	*	X29536	84079	33087907	33166102	78196	-	1893	upstream	1893	ANKRD27
chr19	33183040	33183048	9	*	X29537	390916	33182867	33204702	21836	+	0	inside	172	NUDT19
chr19	33464136	33464145	10	*	X29541	84902	33369904	33462869	92966	-	1266	upstream	1266	CEP89
chr19	34286238	34286246	9	*	X29580	79047	34287751	34306666	18916	+	1504	upstream	1504	KCTD15
chr19	34895206	34895214	9	*	X29589	84306	34895303	34917072	21770	+	88	upstream	88	PDCD2L
chr19	34895280	34895290	11	*	X29590	84306	34895303	34917072	21770	+	12	upstream	12	PDCD2L
chr19	34917371	34917379	9	*	X29591	10054	34919268	34960798	41531	+	1888	upstream	1888	UBA2
chr19	35455280	35455288	9	*	X29597	126375	35447258	35454953	7696	-	326	upstream	326	ZNF792
chr19	35629220	35629231	12	*	X29608	5348	35629732	35633954	4223	+	500	upstream	500	FXYD1
chr19	35629272	35629301	30	*	X29609	5348	35629732	35633954	4223	+	430	upstream	430	FXYD1
chr19	35629458	35629466	9	*	X29610	5348	35629732	35633954	4223	+	265	upstream	265	FXYD1
chr19	35629469	35629482	14	*	X29611	5348	35629732	35633954	4223	+	249	upstream	249	FXYD1
chr19	35629980	35629990	11	*	X29612	5348	35629732	35633954	4223	+	0	inside	247	FXYD1
chr19	35630014	35630026	13	*	X29613	5348	35629732	35633954	4223	+	0	inside	281	FXYD1
chr19	35719692	35719700	9	*	X29620	148109	35715704	35719628	3925	-	63	upstream	63	FAM187B
chr19	35772969	35772977	9	*	X29624	57817	35773410	35776045	2636	+	432	upstream	432	HAMP
chr19	36024595	36024603	9	*	X29676	26330	36024314	36036221	11908	+	0	inside	280	GAPDHS
chr19	36035052	36035060	9	*	X29678	10430	36036502	36038429	1928	+	1441	upstream	1441	TMEM147
chr19	36157342	36157342	1	*	X29682	11045	36157715	36169367	11653	+	372	upstream	372	UPK1A
chr19	36247937	36247945	9	*	X29685	148137	36249044	36260077	11034	+	1098	upstream	1098	PROSER3
chr19	36247937	36247945	9	*	X29685	126393	36245467	36247930	2464	-	6	upstream	6	HSPB6
chr19	36346560	36346609	50	*	X29693	84063	36347810	36358048	10239	+	1200	upstream	1200	KIRREL2
chr19	36427285	36427293	9	*	X29698	79414	36428022	36436097	8076	+	728	upstream	728	LRFN3
chr19	36604482	36604492	11	*	X29702	1155	36605888	36616849	10962	+	1395	upstream	1395	TBCB
chr19	36604691	36604700	10	*	X29703	1155	36605888	36616849	10962	+	1187	upstream	1187	TBCB
chr19	36605867	36605878	12	*	X29704	1155	36605888	36616849	10962	+	9	upstream	9	TBCB
chr19	36705063	36705071	9	*	X29705	7705	36705504	36729675	24172	+	432	upstream	432	ZNF146
chr19	36705161	36705170	10	*	X29706	7705	36705504	36729675	24172	+	333	upstream	333	ZNF146
chr19	36705375	36705384	10	*	X29707	7705	36705504	36729675	24172	+	119	upstream	119	ZNF146
chr19	36705461	36705469	9	*	X29708	7705	36705504	36729675	24172	+	34	upstream	34	ZNF146
chr19	36909329	36909337	9	*	X29722	284406	36882861	36909550	26690	-	0	inside	212	ZFP82
chr19	36980129	36980137	9	*	X29724	728752	36980529	36981942	1414	+	391	upstream	391	LOC728752
chr19	36980165	36980174	10	*	X29725	728752	36980529	36981942	1414	+	354	upstream	354	LOC728752
chr19	36980165	36980174	10	*	X29725	84924	36936021	36980463	44443	-	0	inside	288	ZNF566
chr19	37019853	37019862	10	*	X29726	339324	37001589	37019248	17660	-	604	upstream	604	ZNF260
chr19	37178220	37178231	12	*	X29728	163081	37178530	37214248	35719	+	298	upstream	298	ZNF567
chr19	37263426	37263434	9	*	X29730	342892	37234380	37263716	29337	-	0	inside	281	ZNF850
chr19	37263452	37263460	9	*	X29731	342892	37234380	37263716	29337	-	0	inside	255	ZNF850
chr19	37263565	37263573	9	*	X29732	342892	37234380	37263716	29337	-	0	inside	142	ZNF850
chr19	37862303	37862314	12	*	X29733	84503	37862059	37883966	21908	+	0	inside	243	ZNF527
chr19	37862317	37862328	12	*	X29734	84503	37862059	37883966	21908	+	0	inside	257	ZNF527
chr19	38086103	38086127	25	*	X29737	51276	38045684	38085673	39990	-	429	upstream	429	ZNF571
chr19	38086133	38086146	14	*	X29738	51276	38045684	38085673	39990	-	459	upstream	459	ZNF571
chr19	38147075	38147088	14	*	X29739	22835	38123389	38146368	22980	-	706	upstream	706	ZFP30
chr19	38397173	38397181	9	*	X29740	23094	38397868	38699008	301141	+	686	upstream	686	SIPA1L3
chr19	38397173	38397181	9	*	X29740	83889	38375472	38397317	21846	-	0	inside	135	WDR87
chr19	38397311	38397322	12	*	X29741	23094	38397868	38699008	301141	+	545	upstream	545	SIPA1L3
chr19	38397311	38397322	12	*	X29741	83889	38375472	38397317	21846	-	0	overlapStart	0	WDR87
chr19	38397346	38397356	11	*	X29742	23094	38397868	38699008	301141	+	511	upstream	511	SIPA1L3
chr19	38397346	38397356	11	*	X29742	83889	38375472	38397317	21846	-	28	upstream	28	WDR87
chr19	38397430	38397440	11	*	X29743	23094	38397868	38699008	301141	+	427	upstream	427	SIPA1L3
chr19	38397430	38397440	11	*	X29743	83889	38375472	38397317	21846	-	112	upstream	112	WDR87
chr19	38878933	38878941	9	*	X29763	199720	38874992	38878668	3677	-	264	upstream	264	GGN
chr19	38878933	38878941	9	*	X29763	399473	38880840	38890523	9684	+	1898	upstream	1898	SPRED3
chr19	38893731	38893734	4	*	X29764	147965	38893775	38899728	5954	+	40	upstream	40	FAM98C
chr19	38894038	38894046	9	*	X29765	147965	38893775	38899728	5954	+	0	inside	262	FAM98C
chr19	38917107	38917115	9	*	X29766	115727	38899698	38916945	17248	-	161	upstream	161	RASGRP4
chr19	38918029	38918040	12	*	X29767	115727	38899698	38916945	17248	-	1083	upstream	1083	RASGRP4
chr19	39109060	39109068	9	*	X29772	27335	39109722	39127595	17874	+	653	upstream	653	EIF3K
chr19	39109060	39109068	9	*	X29772	11184	39078281	39108643	30363	-	416	upstream	416	MAP4K1
chr19	39109494	39109506	13	*	X29773	27335	39109722	39127595	17874	+	215	upstream	215	EIF3K
chr19	39109494	39109506	13	*	X29773	11184	39078281	39108643	30363	-	850	upstream	850	MAP4K1
chr19	39109539	39109550	12	*	X29774	27335	39109722	39127595	17874	+	171	upstream	171	EIF3K
chr19	39109539	39109550	12	*	X29774	11184	39078281	39108643	30363	-	895	upstream	895	MAP4K1
chr19	39138080	39138088	9	*	X29775	81	39138267	39221171	82905	+	178	upstream	178	ACTN4
chr19	39322238	39322246	9	*	X29788	1891	39306062	39322497	16436	-	0	inside	250	ECH1
chr19	39389623	39389632	10	*	X29790	4793	39390340	39399534	9195	+	707	upstream	707	NFKBIB
chr19	39467425	39467433	9	*	X29798	115290	39432042	39466380	34339	-	1044	upstream	1044	FBXO17
chr19	39897038	39897046	9	*	X29824	7538	39897487	39900052	2566	+	440	upstream	440	ZFP36
chr19	39897126	39897135	10	*	X29825	7538	39897487	39900052	2566	+	351	upstream	351	ZFP36
chr19	39936283	39936292	10	*	X29826	6829	39936186	39967308	31123	+	0	inside	96	SUPT5H
chr19	39988778	39988788	11	*	X29827	10683	39989557	39999121	9565	+	768	upstream	768	DLL3
chr19	39989079	39989090	12	*	X29828	10683	39989557	39999121	9565	+	466	upstream	466	DLL3
chr19	39989171	39989180	10	*	X29829	10683	39989557	39999121	9565	+	376	upstream	376	DLL3
chr19	39989313	39989321	9	*	X29830	10683	39989557	39999121	9565	+	235	upstream	235	DLL3
chr19	40005551	40005560	10	*	X29833	348303	40005753	40011326	5574	+	192	upstream	192	SELENOV
chr19	40030799	40030810	12	*	X29834	163126	40029447	40030838	1392	-	0	inside	27	EID2
chr19	40325124	40325133	10	*	X29836	9149	40315990	40324841	8852	-	282	upstream	282	DYRK1B
chr19	40502543	40502552	10	*	X29843	339327	40502943	40523514	20572	+	390	upstream	390	ZNF546
chr19	40502611	40502622	12	*	X29844	339327	40502943	40523514	20572	+	320	upstream	320	ZNF546
chr19	40502892	40502901	10	*	X29845	339327	40502943	40523514	20572	+	41	upstream	41	ZNF546
chr19	40503236	40503252	17	*	X29846	339327	40502943	40523514	20572	+	0	inside	292	ZNF546
chr19	40561865	40561874	10	*	X29847	163131	40534167	40562115	27949	-	0	inside	240	ZNF780B
chr19	40561929	40561942	14	*	X29848	163131	40534167	40562115	27949	-	0	inside	172	ZNF780B
chr19	40732638	40732648	11	*	X29855	79935	40728115	40732597	4483	-	40	upstream	40	CNTD2
chr19	40972094	40972106	13	*	X29866	57731	40972148	41082365	110218	+	41	upstream	41	SPTBN4
chr19	40972094	40972106	13	*	X29866	645	40953691	40971725	18035	-	368	upstream	368	BLVRB
chr19	40972246	40972255	10	*	X29867	57731	40972148	41082365	110218	+	0	inside	97	SPTBN4
chr19	40972246	40972255	10	*	X29867	645	40953691	40971725	18035	-	520	upstream	520	BLVRB
chr19	40973281	40973289	9	*	X29868	645	40953691	40971725	18035	-	1555	upstream	1555	BLVRB
chr19	41196521	41196531	11	*	X29890	9253	41171812	41196556	24745	-	0	inside	24	NUMBL
chr19	41197213	41197221	9	*	X29891	9253	41171812	41196556	24745	-	656	upstream	656	NUMBL
chr19	41221752	41221787	36	*	X29893	80271	41223008	41246765	23758	+	1220	upstream	1220	ITPKC
chr19	41303639	41303648	10	*	X29894	112398	41305048	41314346	9299	+	1399	upstream	1399	EGLN2
chr19	41428420	41428428	9	*	X29901	1556	41430170	41456565	26396	+	1741	upstream	1741	CYP2B7P
chr19	41698742	41698755	14	*	X29904	29785	41699115	41713444	14330	+	359	upstream	359	CYP2S1
chr19	41724663	41724709	47	*	X29907	558	41725108	41767671	42564	+	398	upstream	398	AXL
chr19	41767897	41767917	21	*	X29918	11100	41768391	41813811	45421	+	473	upstream	473	HNRNPUL1
chr19	41903309	41903319	11	*	X29931	56915	41892276	41903256	10981	-	52	upstream	52	EXOSC5
chr19	42347179	42347188	10	*	X29943	63946	42349024	42356397	7374	+	1835	upstream	1835	DMRTC2
chr19	42498337	42498345	9	*	X29969	478	42470734	42498428	27695	-	0	inside	82	ATP1A3
chr19	42636092	42636102	11	*	X29976	100505622	42636781	42641251	4471	+	678	upstream	678	LOC100505622
chr19	42636104	42636115	12	*	X29977	100505622	42636781	42641251	4471	+	665	upstream	665	LOC100505622
chr19	42636127	42636140	14	*	X29978	100505622	42636781	42641251	4471	+	640	upstream	640	LOC100505622
chr19	42636745	42636754	10	*	X29979	100505622	42636781	42641251	4471	+	26	upstream	26	LOC100505622
chr19	42636745	42636754	10	*	X29979	5452	42590262	42636625	46364	-	119	upstream	119	POU2F2
chr19	42637741	42637749	9	*	X29980	5452	42590262	42636625	46364	-	1115	upstream	1115	POU2F2
chr19	42637741	42637749	9	*	X29980	100422980	42637597	42637665	69	-	75	upstream	75	MIR4323
chr19	42637780	42637810	31	*	X29981	5452	42590262	42636625	46364	-	1154	upstream	1154	POU2F2
chr19	42637780	42637810	31	*	X29981	100422980	42637597	42637665	69	-	114	upstream	114	MIR4323
chr19	42724338	42724346	9	*	X29986	116115	42724492	42732353	7862	+	145	upstream	145	ZNF526
chr19	42724338	42724346	9	*	X29986	162989	42702745	42724304	21560	-	33	upstream	33	DEDD2
chr19	42807218	42807258	41	*	X29996	5050	42801185	42806952	5768	-	265	upstream	265	PAFAH1B3
chr19	42807319	42807339	21	*	X29997	5050	42801185	42806952	5768	-	366	upstream	366	PAFAH1B3
chr19	42827778	42827789	12	*	X29998	1954	42829761	42882921	53161	+	1971	upstream	1971	MEGF8
chr19	44031919	44031934	16	*	X30008	23474	44010871	44031396	20526	-	522	upstream	522	ETHE1
chr19	44080194	44080204	11	*	X30009	390940	44080952	44088114	7163	+	747	upstream	747	PINLYP
chr19	44080194	44080204	11	*	X30009	7515	44047464	44079730	32267	-	463	upstream	463	XRCC1
chr19	44080483	44080501	19	*	X30010	390940	44080952	44088114	7163	+	450	upstream	450	PINLYP
chr19	44080483	44080501	19	*	X30010	7515	44047464	44079730	32267	-	752	upstream	752	XRCC1
chr19	44080514	44080531	18	*	X30011	390940	44080952	44088114	7163	+	420	upstream	420	PINLYP
chr19	44080514	44080531	18	*	X30011	7515	44047464	44079730	32267	-	783	upstream	783	XRCC1
chr19	44080630	44080647	18	*	X30012	390940	44080952	44088114	7163	+	304	upstream	304	PINLYP
chr19	44080630	44080647	18	*	X30012	7515	44047464	44079730	32267	-	899	upstream	899	XRCC1
chr19	44123986	44124000	15	*	X30022	126299	44111376	44124014	12639	-	0	inside	13	ZNF428
chr19	44174970	44174980	11	*	X30024	5329	44150247	44174498	24252	-	471	upstream	471	PLAUR
chr19	44259216	44259228	13	*	X30037	56006	44235301	44259142	23842	-	73	upstream	73	SMG9
chr19	44405669	44405681	13	*	X30040	100505715	44395956	44405955	10000	-	0	inside	273	LOC100505715
chr19	44405705	44405735	31	*	X30041	100505715	44395956	44405955	10000	-	0	inside	219	LOC100505715
chr19	44616383	44616391	9	*	X30042	7768	44617548	44637255	19708	+	1156	upstream	1156	ZNF225
chr19	45445713	45445721	9	*	X30060	100533990	45445495	45452822	7328	+	0	inside	217	APOC4-APOC2
chr19	45445757	45445765	9	*	X30061	100533990	45445495	45452822	7328	+	0	inside	261	APOC4-APOC2
chr19	45680439	45680477	39	*	X30072	388552	45682003	45685058	3056	+	1525	upstream	1525	BLOC1S3
chr19	45754108	45754118	11	*	X30076	57787	45754516	45808541	54026	+	397	upstream	397	MARK4
chr19	45909303	45909311	9	*	X30091	10849	45909467	45914024	4558	+	155	upstream	155	CD3EAP
chr19	45909303	45909311	9	*	X30091	10848	45882892	45909607	26716	-	0	inside	295	PPP1R13L
chr19	45970899	45970908	10	*	X30102	2354	45971253	45978437	7185	+	344	upstream	344	FOSB
chr19	46001956	46001965	10	*	X30106	147699	46001731	46005764	4034	+	0	inside	224	PPM1N
chr19	46001956	46001965	10	*	X30106	6253	45988546	46000313	11768	-	1642	upstream	1642	RTN2
chr19	46171005	46171015	11	*	X30112	2696	46171502	46185717	14216	+	486	upstream	486	GIPR
chr19	46295928	46295935	8	*	X30120	1762	46286264	46296060	9797	-	0	inside	124	DMWD
chr19	46406123	46406132	10	*	X30125	339344	46393281	46405862	12582	-	260	upstream	260	MYPOP
chr19	46917450	46917460	11	*	X30135	83987	46913586	46916919	3334	-	530	upstream	530	CCDC8
chr19	46999178	46999187	10	*	X30137	57469	46994448	46999169	4722	-	8	upstream	8	PNMA8B
chr19	47221098	47221108	11	*	X30144	25865	47177573	47220384	42812	-	713	upstream	713	PRKD2
chr19	47248486	47248494	9	*	X30149	79147	47249303	47261832	12530	+	808	upstream	808	FKRP
chr19	47732254	47732262	9	*	X30180	100422832	47730201	47730276	76	-	1977	upstream	1977	MIR3191
chr19	47735734	47735743	10	*	X30190	27113	47724079	47736023	11945	-	0	inside	279	BBC3
chr19	47924169	47924198	30	*	X30207	56917	47906375	47922785	16411	-	1383	upstream	1383	MEIS3
chr19	47975453	47975490	38	*	X30214	6543	47931279	47975307	44029	-	145	upstream	145	SLC8A2
chr19	48019608	48019617	10	*	X30230	8775	47990891	48018515	27625	-	1092	upstream	1092	NAPA
chr19	48111178	48111186	9	*	X30233	29998	48111453	48206534	95082	+	266	upstream	266	BICRA
chr19	48246865	48246875	11	*	X30248	29997	48248793	48274141	25349	+	1917	upstream	1917	NOP53
chr19	48675305	48675315	11	*	X30252	3978	48618703	48673560	54858	-	1744	upstream	1744	LIG1
chr19	48896031	48896042	12	*	X30261	10945	48885827	48894810	8984	-	1220	upstream	1220	KDELR1
chr19	48896937	48896948	12	*	X30262	2906	48898132	48948188	50057	+	1183	upstream	1183	GRIN2D
chr19	48897440	48897451	12	*	X30263	2906	48898132	48948188	50057	+	680	upstream	680	GRIN2D
chr19	48897454	48897463	10	*	X30264	2906	48898132	48948188	50057	+	668	upstream	668	GRIN2D
chr19	48897515	48897529	15	*	X30265	2906	48898132	48948188	50057	+	602	upstream	602	GRIN2D
chr19	48897644	48897655	12	*	X30266	2906	48898132	48948188	50057	+	476	upstream	476	GRIN2D
chr19	49151032	49151041	10	*	X30273	770	49141272	49149451	8180	-	1580	upstream	1580	CA11
chr19	49199375	49199383	9	*	X30278	2524	49199228	49209191	9964	+	0	inside	146	FUT2
chr19	49199388	49199397	10	*	X30279	2524	49199228	49209191	9964	+	0	inside	159	FUT2
chr19	49251184	49251211	28	*	X30281	284359	49244145	49250166	6022	-	1017	upstream	1017	IZUMO1
chr19	49251217	49251225	9	*	X30282	284359	49244145	49250166	6022	-	1050	upstream	1050	IZUMO1
chr19	49260593	49260601	9	*	X30283	2523	49251268	49258647	7380	-	1945	upstream	1945	FUT1
chr19	49315686	49315694	9	*	X30288	587	49298319	49314320	16002	-	1365	upstream	1365	BCAT2
chr19	49524701	49524713	13	*	X30295	101059948	49521505	49522741	1237	-	1959	upstream	1959	LOC101059948
chr19	49561218	49561226	9	*	X30297	94115	49550895	49559852	8958	-	1365	upstream	1365	CGB8
chr19	49561218	49561226	9	*	X30297	94027	49557531	49561008	3478	-	209	upstream	209	CGB7
chr19	49576201	49576212	12	*	X30301	3743	49570675	49576198	5524	-	2	upstream	2	KCNA7
chr19	49577067	49577078	12	*	X30302	3743	49570675	49576198	5524	-	868	upstream	868	KCNA7
chr19	49659137	49659145	9	*	X30309	3270	49654456	49658681	4226	-	455	upstream	455	HRC
chr19	49659137	49659145	9	*	X30309	54795	49661016	49715098	54083	+	1870	upstream	1870	TRPM4
chr19	49828573	49828593	21	*	X30316	28968	49792892	49828474	35583	-	98	upstream	98	SLC6A16
chr19	49865397	49865406	10	*	X30318	27120	49866987	49878373	11387	+	1580	upstream	1580	DKKL1
chr19	49891449	49891460	12	*	X30319	147872	49891475	49921256	29782	+	14	upstream	14	CCDC155
chr19	49927495	49927506	12	*	X30323	113091	49925671	49926698	1028	-	796	upstream	796	PTH2
chr19	50093793	50093801	9	*	X30331	57479	50094912	50129696	34785	+	1110	upstream	1110	PRR12
chr19	50094022	50094031	10	*	X30332	57479	50094912	50129696	34785	+	880	upstream	880	PRR12
chr19	50094043	50094056	14	*	X30333	57479	50094912	50129696	34785	+	855	upstream	855	PRR12
chr19	50319703	50319712	10	*	X30344	81857	50321536	50342036	20501	+	1823	upstream	1823	MED25
chr19	50321524	50321525	2	*	X30345	81857	50321536	50342036	20501	+	10	upstream	10	MED25
chr19	50355431	50355440	10	*	X30346	100506033	50341903	50354933	13031	-	497	upstream	497	PTOV1-AS1
chr19	50529301	50529310	10	*	X30358	25888	50529212	50552031	22820	+	0	inside	88	ZNF473
chr19	50529301	50529310	10	*	X30358	51231	50479724	50528805	49082	-	495	upstream	495	VRK3
chr19	50887305	50887313	9	*	X30363	5424	50887580	50921275	33696	+	266	upstream	266	POLD1
chr19	50887585	50887593	9	*	X30364	5424	50887580	50921275	33696	+	0	inside	4	POLD1
chr19	50980059	50980069	11	*	X30368	112703	50970045	50980003	9959	-	55	upstream	55	FAM71E1
chr19	51220398	51220408	11	*	X30390	50944	51165084	51220195	55112	-	202	upstream	202	SHANK1
chr19	51226072	51226081	10	*	X30394	6320	51226605	51228981	2377	+	523	upstream	523	CLEC11A
chr19	51309050	51309079	30	*	X30401	84798	51300961	51307974	7014	-	1075	upstream	1075	C19orf48
chr19	51321023	51321057	35	*	X30402	284365	51320937	51322134	1198	+	0	inside	85	LINC01869
chr19	51400347	51400355	9	*	X30404	606293	51385352	51399654	14303	-	692	upstream	692	KLKP1
chr19	51400660	51400668	9	*	X30405	606293	51385352	51399654	14303	-	1005	upstream	1005	KLKP1
chr19	51612147	51612157	11	*	X30410	90353	51600863	51611647	10785	-	499	upstream	499	CTU1
